year,round,code,compound_1,compound_2,compound_3,compound_4,compound_5,compound_6,compound_7,compound_8,stint length_1,stint length_2,stint length_3,stint length_4,stint length_5,stint length_6,stint length_7,stint length_8
2018,11,GRO,ULTRASOFT,MEDIUM,INTERMEDIATE,ULTRASOFT,N,N,N,N,20.0,30.0,4.0,12.0,0.0,0.0,0.0,0.0
2018,11,HAM,SOFT,ULTRASOFT,N,N,N,N,N,N,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,HAR,SOFT,MEDIUM,ULTRASOFT,N,N,N,N,N,27.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,11,HUL,ULTRASOFT,MEDIUM,INTERMEDIATE,ULTRASOFT,N,N,N,N,17.0,33.0,4.0,12.0,0.0,0.0,0.0,0.0
2018,11,LEC,ULTRASOFT,SOFT,INTERMEDIATE,ULTRASOFT,N,N,N,N,19.0,23.0,3.0,20.0,0.0,0.0,0.0,0.0
2018,11,MAG,ULTRASOFT,MEDIUM,INTERMEDIATE,ULTRASOFT,N,N,N,N,19.0,31.0,4.0,12.0,0.0,0.0,0.0,0.0
2018,11,OCO,ULTRASOFT,SOFT,N,N,N,N,N,N,24.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,PER,ULTRASOFT,SOFT,N,N,N,N,N,N,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,RAI,ULTRASOFT,SOFT,ULTRASOFT,N,N,N,N,N,13.0,39.0,14.0,0.0,0.0,0.0,0.0,0.0
2018,11,RIC,MEDIUM,N,N,N,N,N,N,N,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,SAI,ULTRASOFT,MEDIUM,INTERMEDIATE,ULTRASOFT,N,N,N,N,19.0,30.0,6.0,11.0,0.0,0.0,0.0,0.0
2018,11,SIR,SOFT,MEDIUM,N,N,N,N,N,N,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,STR,SOFT,MEDIUM,INTERMEDIATE,N,N,N,N,N,26.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0
2018,11,VAN,SOFT,MEDIUM,ULTRASOFT,N,N,N,N,N,28.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,11,VER,ULTRASOFT,SOFT,INTERMEDIATE,ULTRASOFT,N,N,N,N,28.0,17.0,4.0,17.0,0.0,0.0,0.0,0.0
2018,11,VET,ULTRASOFT,SOFT,N,N,N,N,N,N,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,ALO,SOFT,MEDIUM,N,N,N,N,N,N,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,BOT,ULTRASOFT,SOFT,N,N,N,N,N,N,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,ERI,ULTRASOFT,MEDIUM,N,N,N,N,N,N,5.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,GAS,ULTRASOFT,SOFT,N,N,N,N,N,N,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,GRO,ULTRASOFT,SOFT,N,N,N,N,N,N,28.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,HAM,ULTRASOFT,SOFT,N,N,N,N,N,N,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,HAR,ULTRASOFT,MEDIUM,N,N,N,N,N,N,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,HUL,SOFT,MEDIUM,ULTRASOFT,N,N,N,N,N,22.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,12,LEC,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,MAG,ULTRASOFT,SOFT,N,N,N,N,N,N,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,OCO,SOFT,ULTRASOFT,N,N,N,N,N,N,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,PER,ULTRASOFT,SOFT,N,N,N,N,N,N,21.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,RAI,ULTRASOFT,SOFT,SOFT,N,N,N,N,N,13.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0
2018,12,RIC,SOFT,ULTRASOFT,N,N,N,N,N,N,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,SAI,SOFT,MEDIUM,N,N,N,N,N,N,24.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,SIR,SOFT,MEDIUM,N,N,N,N,N,N,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,STR,MEDIUM,ULTRASOFT,N,N,N,N,N,N,46.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,VAN,SOFT,MEDIUM,N,N,N,N,N,N,39.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,VER,ULTRASOFT,N,N,N,N,N,N,N,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,VET,SOFT,ULTRASOFT,N,N,N,N,N,N,38.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,13,ALO,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,13,BOT,N,SOFT,SUPERSOFT,SOFT,N,N,N,N,0.0,1.0,27.0,15.0,0.0,0.0,0.0,0.0
2018,13,ERI,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0
2018,13,GAS,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,13,GRO,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0
2018,13,HAM,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0
2018,13,HAR,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0
2018,13,HUL,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,13,LEC,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,13,MAG,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0
2018,13,OCO,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0
2018,13,PER,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,13,RAI,N,MEDIUM,MEDIUM,N,N,N,N,N,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,13,RIC,N,N,SOFT,N,N,N,N,N,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2018,13,SAI,N,MEDIUM,SUPERSOFT,N,N,N,N,N,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0
2018,13,SIR,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,13,STR,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0
2018,13,VAN,N,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,0.0,1.0,26.0,15.0,0.0,0.0,0.0,0.0
2018,13,VER,SUPERSOFT,SUPERSOFT,SOFT,N,N,N,N,N,1.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0
2018,13,VET,N,SUPERSOFT,SOFT,N,N,N,N,N,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0
2018,14,ALO,SUPERSOFT,N,N,N,N,N,N,N,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,BOT,SUPERSOFT,SOFT,N,N,N,N,N,N,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,ERI,N,SUPERSOFT,SUPERSOFT,N,N,N,N,N,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0
2018,14,GAS,SUPERSOFT,SOFT,N,N,N,N,N,N,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,GRO,SUPERSOFT,SOFT,N,N,N,N,N,N,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,HAM,SUPERSOFT,SOFT,N,N,N,N,N,N,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,HAR,SUPERSOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,HUL,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0
2018,14,LEC,SOFT,SUPERSOFT,N,N,N,N,N,N,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,MAG,SOFT,MEDIUM,N,N,N,N,N,N,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,OCO,SUPERSOFT,SOFT,N,N,N,N,N,N,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,PER,SUPERSOFT,SOFT,N,N,N,N,N,N,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,RAI,SUPERSOFT,SOFT,N,N,N,N,N,N,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,RIC,N,N,N,SUPERSOFT,N,N,N,N,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2018,14,SAI,SUPERSOFT,SOFT,N,N,N,N,N,N,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,SIR,SUPERSOFT,SOFT,N,N,N,N,N,N,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,STR,SUPERSOFT,SOFT,N,N,N,N,N,N,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,VAN,SUPERSOFT,SOFT,N,N,N,N,N,N,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,VER,SUPERSOFT,SOFT,N,N,N,N,N,N,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,VET,N,SOFT,SUPERSOFT,N,N,N,N,N,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0
2018,15,ALO,ULTRASOFT,SOFT,N,N,N,N,N,N,37.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,BOT,HYPERSOFT,SOFT,N,N,N,N,N,N,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,ERI,ULTRASOFT,HYPERSOFT,N,N,N,N,N,N,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,GAS,HYPERSOFT,ULTRASOFT,N,N,N,N,N,N,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,GRO,HYPERSOFT,SOFT,N,N,N,N,N,N,15.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,HAM,HYPERSOFT,SOFT,N,N,N,N,N,N,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,HAR,HYPERSOFT,ULTRASOFT,HYPERSOFT,N,N,N,N,N,13.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0
2018,15,HUL,HYPERSOFT,ULTRASOFT,N,N,N,N,N,N,14.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,LEC,ULTRASOFT,HYPERSOFT,N,N,N,N,N,N,37.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,MAG,ULTRASOFT,SOFT,HYPERSOFT,N,N,N,N,N,25.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0
2018,15,OCO,HYPERSOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,PER,HYPERSOFT,ULTRASOFT,SOFT,SOFT,N,N,N,N,16.0,16.0,6.0,21.0,0.0,0.0,0.0,0.0
2018,15,RAI,HYPERSOFT,SOFT,N,N,N,N,N,N,21.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,RIC,HYPERSOFT,ULTRASOFT,N,N,N,N,N,N,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,SAI,ULTRASOFT,SOFT,N,N,N,N,N,N,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,SIR,ULTRASOFT,SOFT,HYPERSOFT,N,N,N,N,N,2.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,15,STR,SOFT,ULTRASOFT,N,N,N,N,N,N,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,VAN,ULTRASOFT,SOFT,N,N,N,N,N,N,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,VER,HYPERSOFT,SOFT,N,N,N,N,N,N,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,15,VET,HYPERSOFT,ULTRASOFT,N,N,N,N,N,N,13.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,ALO,ULTRASOFT,SOFT,N,N,N,N,N,N,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,BOT,ULTRASOFT,SOFT,N,N,N,N,N,N,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,ERI,HYPERSOFT,SOFT,ULTRASOFT,N,N,N,N,N,10.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,16,GAS,SOFT,N,N,N,N,N,N,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,GRO,HYPERSOFT,SOFT,N,N,N,N,N,N,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,HAM,ULTRASOFT,SOFT,N,N,N,N,N,N,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,HAR,HYPERSOFT,SOFT,N,N,N,N,N,N,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,HUL,SOFT,ULTRASOFT,N,N,N,N,N,N,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,LEC,HYPERSOFT,SOFT,N,N,N,N,N,N,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,MAG,HYPERSOFT,SOFT,N,N,N,N,N,N,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,OCO,HYPERSOFT,SOFT,N,N,N,N,N,N,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,PER,HYPERSOFT,SOFT,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,RAI,ULTRASOFT,SOFT,N,N,N,N,N,N,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,RIC,SOFT,ULTRASOFT,N,N,N,N,N,N,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,SAI,SOFT,ULTRASOFT,N,N,N,N,N,N,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,SIR,ULTRASOFT,SOFT,N,N,N,N,N,N,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,STR,ULTRASOFT,SOFT,N,N,N,N,N,N,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,VAN,ULTRASOFT,SOFT,N,N,N,N,N,N,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,VER,SOFT,ULTRASOFT,N,N,N,N,N,N,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,VET,ULTRASOFT,SOFT,N,N,N,N,N,N,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,ALO,SOFT,MEDIUM,N,N,N,N,N,N,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,BOT,SOFT,MEDIUM,N,N,N,N,N,N,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,ERI,SOFT,MEDIUM,N,N,N,N,N,N,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,GAS,SUPERSOFT,SOFT,N,N,N,N,N,N,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,GRO,SOFT,MEDIUM,N,N,N,N,N,N,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,HAM,SOFT,MEDIUM,N,N,N,N,N,N,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,HAR,SUPERSOFT,SOFT,N,N,N,N,N,N,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,HUL,MEDIUM,SOFT,N,N,N,N,N,N,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,LEC,SOFT,MEDIUM,SOFT,N,N,N,N,N,3.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0
2018,17,MAG,SOFT,MEDIUM,N,N,N,N,N,N,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,OCO,SUPERSOFT,MEDIUM,N,N,N,N,N,N,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,PER,SUPERSOFT,SOFT,N,N,N,N,N,N,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,RAI,SUPERSOFT,MEDIUM,N,N,N,N,N,N,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,RIC,SOFT,MEDIUM,N,N,N,N,N,N,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,SAI,SOFT,MEDIUM,N,N,N,N,N,N,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,SIR,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,3.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
2018,17,STR,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,13.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0
2018,17,VAN,SOFT,MEDIUM,N,N,N,N,N,N,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,VER,SUPERSOFT,SOFT,N,N,N,N,N,N,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,17,VET,SUPERSOFT,SOFT,N,N,N,N,N,N,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,ALO,SUPERSOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,BOT,SUPERSOFT,SOFT,N,N,N,N,N,N,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,ERI,SOFT,SUPERSOFT,N,N,N,N,N,N,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,GAS,SUPERSOFT,SOFT,ULTRASOFT,N,N,N,N,N,10.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,18,GRO,ULTRASOFT,N,N,N,N,N,N,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,HAM,SUPERSOFT,SOFT,SOFT,N,N,N,N,N,11.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0
2018,18,HAR,SUPERSOFT,SOFT,N,N,N,N,N,N,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,HUL,ULTRASOFT,SOFT,N,N,N,N,N,N,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,LEC,ULTRASOFT,SOFT,SOFT,N,N,N,N,N,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0
2018,18,MAG,SUPERSOFT,SOFT,N,N,N,N,N,N,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,OCO,ULTRASOFT,SOFT,N,N,N,N,N,N,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,PER,ULTRASOFT,SOFT,N,N,N,N,N,N,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,RAI,ULTRASOFT,SOFT,N,N,N,N,N,N,21.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,RIC,SUPERSOFT,N,N,N,N,N,N,N,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,SAI,SUPERSOFT,SOFT,N,N,N,N,N,N,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,SIR,SUPERSOFT,SOFT,SUPERSOFT,N,N,N,N,N,10.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0
2018,18,STR,SUPERSOFT,SOFT,SOFT,ULTRASOFT,N,N,N,N,2.0,1.0,35.0,16.0,0.0,0.0,0.0,0.0
2018,18,VAN,SUPERSOFT,SOFT,SOFT,N,N,N,N,N,10.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,18,VER,SOFT,SUPERSOFT,N,N,N,N,N,N,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,18,VET,SUPERSOFT,SOFT,N,N,N,N,N,N,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,ALO,ULTRASOFT,N,N,N,N,N,N,N,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,BOT,ULTRASOFT,SUPERSOFT,ULTRASOFT,HYPERSOFT,N,N,N,N,11.0,37.0,14.0,8.0,0.0,0.0,0.0,0.0
2018,19,ERI,HYPERSOFT,SUPERSOFT,N,N,N,N,N,N,16.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,GAS,HYPERSOFT,SUPERSOFT,SUPERSOFT,N,N,N,N,N,5.0,21.0,43.0,0.0,0.0,0.0,0.0,0.0
2018,19,GRO,SUPERSOFT,ULTRASOFT,HYPERSOFT,N,N,N,N,N,44.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0
2018,19,HAM,ULTRASOFT,SUPERSOFT,ULTRASOFT,N,N,N,N,N,11.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0
2018,19,HAR,SUPERSOFT,ULTRASOFT,SUPERSOFT,N,N,N,N,N,1.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0
2018,19,HUL,HYPERSOFT,SUPERSOFT,N,N,N,N,N,N,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,LEC,HYPERSOFT,SUPERSOFT,N,N,N,N,N,N,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,MAG,SUPERSOFT,ULTRASOFT,N,N,N,N,N,N,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,OCO,SUPERSOFT,SUPERSOFT,ULTRASOFT,N,N,N,N,N,1.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0
2018,19,PER,SUPERSOFT,ULTRASOFT,N,N,N,N,N,N,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,RAI,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,17.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,RIC,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,SAI,HYPERSOFT,SUPERSOFT,N,N,N,N,N,N,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,SIR,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,STR,ULTRASOFT,ULTRASOFT,SUPERSOFT,N,N,N,N,N,10.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0
2018,19,VAN,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,VER,ULTRASOFT,SUPERSOFT,SUPERSOFT,N,N,N,N,N,13.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0
2018,19,VET,ULTRASOFT,SUPERSOFT,ULTRASOFT,N,N,N,N,N,17.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0
2018,20,ALO,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,15.0,39.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,20,BOT,SUPERSOFT,MEDIUM,SOFT,N,N,N,N,N,18.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0
2018,20,ERI,SUPERSOFT,MEDIUM,N,N,N,N,N,N,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,GAS,SUPERSOFT,MEDIUM,N,N,N,N,N,N,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,GRO,SUPERSOFT,MEDIUM,N,N,N,N,N,N,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,HAM,SUPERSOFT,MEDIUM,N,N,N,N,N,N,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,HAR,MEDIUM,SUPERSOFT,N,N,N,N,N,N,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,HUL,SOFT,N,N,N,N,N,N,N,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,LEC,SUPERSOFT,MEDIUM,N,N,N,N,N,N,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,MAG,SOFT,SUPERSOFT,N,N,N,N,N,N,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,OCO,SOFT,SUPERSOFT,SUPERSOFT,N,N,N,N,N,40.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0
2018,20,PER,SUPERSOFT,SOFT,N,N,N,N,N,N,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,RAI,SOFT,MEDIUM,N,N,N,N,N,N,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,RIC,SUPERSOFT,SOFT,N,N,N,N,N,N,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,SAI,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,25.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0
2018,20,SIR,SOFT,MEDIUM,N,N,N,N,N,N,16.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,STR,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,17.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
2018,20,VAN,SOFT,MEDIUM,N,N,N,N,N,N,28.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,VER,SUPERSOFT,SOFT,N,N,N,N,N,N,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,VET,SOFT,MEDIUM,SUPERSOFT,N,N,N,N,N,27.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0
2018,21,ALO,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,21,BOT,ULTRASOFT,SUPERSOFT,ULTRASOFT,N,N,N,N,N,16.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0
2018,21,ERI,SUPERSOFT,N,N,N,N,N,N,N,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,21,GAS,SUPERSOFT,ULTRASOFT,N,N,N,N,N,N,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,21,GRO,HYPERSOFT,SUPERSOFT,N,N,N,N,N,N,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,21,HAM,ULTRASOFT,SUPERSOFT,N,N,N,N,N,N,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
